Year,Month,Season,District,Urban_Rural,Sector,Consumption_MU,Population,Avg_Temp,Industrial_Index,Transmission_Loss_Percent,Production_Cost_Rs,Generation_Thermal,Generation_Hydro,Generation_Renewable
2005,7,Monsoon,Surguja,Urban,Commercial,616.84,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Urban,Industrial,1517.38,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Urban,Agricultural,40.3,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Rural,Residential,88.2,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Rural,Commercial,269.41,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Rural,Industrial,1301.7,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Surguja,Rural,Agricultural,121.54,523,31.3,11.5,16.0,2.64,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Urban,Residential,429.68,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Urban,Commercial,374.73,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Urban,Industrial,416.4,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Urban,Agricultural,125.29,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Rural,Residential,256.32,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Rural,Commercial,180.13,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Rural,Industrial,1431.06,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Bastar,Rural,Agricultural,141.85,459,29.2,10.6,17.8,2.63,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Urban,Residential,263.63,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Urban,Commercial,596.48,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Urban,Industrial,5892.26,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Urban,Agricultural,123.41,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Rural,Residential,72.33,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Rural,Commercial,88.58,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Rural,Industrial,1374.19,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,7,Monsoon,Rajnandgaon,Rural,Agricultural,290.88,408,28.4,13.9,15.3,2.59,0.844,0.1,0.056
2005,8,Monsoon,Raipur,Urban,Residential,189.09,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Urban,Commercial,609.65,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Urban,Industrial,7067.74,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Urban,Agricultural,91.32,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Rural,Residential,98.53,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Rural,Commercial,235.28,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Rural,Industrial,3028.99,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Raipur,Rural,Agricultural,345.28,1191,28.2,18.3,12.7,2.62,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Urban,Residential,224.12,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Urban,Commercial,160.77,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Urban,Industrial,5671.69,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Urban,Agricultural,84.0,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Rural,Residential,251.96,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Rural,Commercial,339.32,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Rural,Industrial,2121.67,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Bilaspur,Rural,Agricultural,148.3,793,29.4,14.4,13.6,2.61,0.837,0.106,0.058
2005,8,Monsoon,Durg,Urban,Residential,308.06,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Urban,Commercial,614.45,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Urban,Industrial,4282.41,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Urban,Agricultural,43.61,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Rural,Residential,245.22,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Rural,Commercial,355.84,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Rural,Industrial,1578.81,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Durg,Rural,Agricultural,185.26,740,31.0,16.7,13.3,2.59,0.837,0.106,0.058
2005,8,Monsoon,Korba,Urban,Residential,207.95,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Urban,Commercial,322.98,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Urban,Industrial,6220.31,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Urban,Agricultural,42.53,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Rural,Residential,167.17,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Rural,Commercial,246.15,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Rural,Industrial,2676.99,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Korba,Rural,Agricultural,276.56,642,30.8,43.9,14.8,2.67,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Urban,Residential,255.93,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Urban,Commercial,473.78,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Urban,Industrial,1123.73,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Urban,Agricultural,43.37,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Rural,Residential,200.92,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Rural,Commercial,346.52,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Rural,Industrial,2512.52,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Raigarh,Rural,Agricultural,347.4,573,28.3,42.9,13.5,2.6,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Urban,Residential,310.34,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Urban,Commercial,803.53,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Urban,Industrial,657.04,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Urban,Agricultural,82.81,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Rural,Residential,167.54,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Rural,Commercial,225.12,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Rural,Industrial,456.08,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Surguja,Rural,Agricultural,179.51,499,31.8,11.5,17.2,2.62,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Urban,Residential,241.93,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Urban,Commercial,276.18,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Urban,Industrial,997.75,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Urban,Agricultural,60.9,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Rural,Residential,209.22,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Rural,Commercial,129.7,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Rural,Industrial,358.74,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Bastar,Rural,Agricultural,393.14,458,28.3,10.0,16.7,2.57,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Urban,Residential,133.59,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Urban,Commercial,562.44,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Urban,Industrial,4392.17,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Urban,Agricultural,125.1,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Rural,Residential,116.24,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Rural,Commercial,280.69,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Rural,Industrial,611.27,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,8,Monsoon,Rajnandgaon,Rural,Agricultural,200.42,406,29.0,13.5,15.0,2.64,0.837,0.106,0.058
2005,9,Monsoon,Raipur,Urban,Residential,117.17,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Urban,Commercial,312.65,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Urban,Industrial,7398.71,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Urban,Agricultural,40.38,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Rural,Residential,98.73,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Rural,Commercial,157.76,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Rural,Industrial,1009.06,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Raipur,Rural,Agricultural,131.42,1194,28.9,19.6,12.0,2.64,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Urban,Residential,129.09,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Urban,Commercial,542.7,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Urban,Industrial,2761.07,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Urban,Agricultural,50.49,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Rural,Residential,253.66,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Rural,Commercial,183.62,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Rural,Industrial,647.95,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Bilaspur,Rural,Agricultural,110.3,858,30.7,16.5,12.7,2.62,0.839,0.098,0.063
2005,9,Monsoon,Durg,Urban,Residential,466.33,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Urban,Commercial,531.43,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Urban,Industrial,3155.15,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Urban,Agricultural,29.18,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Rural,Residential,146.93,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Rural,Commercial,53.93,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Rural,Industrial,2127.8,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Durg,Rural,Agricultural,331.6,724,30.9,15.8,12.2,2.67,0.839,0.098,0.063
2005,9,Monsoon,Korba,Urban,Residential,223.36,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Urban,Commercial,561.2,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Urban,Industrial,1904.08,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Urban,Agricultural,71.31,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Rural,Residential,233.95,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Rural,Commercial,267.4,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Rural,Industrial,2910.63,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Korba,Rural,Agricultural,172.39,596,28.4,41.7,14.5,2.6,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Urban,Residential,441.13,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Urban,Commercial,684.69,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Urban,Industrial,5519.11,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Urban,Agricultural,29.12,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Rural,Residential,212.57,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Rural,Commercial,101.37,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Rural,Industrial,4308.02,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Raigarh,Rural,Agricultural,141.8,550,29.9,43.6,14.7,2.65,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Urban,Residential,124.69,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Urban,Commercial,671.75,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Urban,Industrial,4714.13,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Urban,Agricultural,31.43,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Rural,Residential,172.61,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Rural,Commercial,212.07,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Rural,Industrial,1028.87,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Surguja,Rural,Agricultural,156.96,529,28.7,13.0,17.0,2.58,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Urban,Residential,453.94,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Urban,Commercial,451.05,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Urban,Industrial,2906.13,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Urban,Agricultural,140.91,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Rural,Residential,49.41,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Rural,Commercial,407.54,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Rural,Industrial,133.3,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Bastar,Rural,Agricultural,337.09,450,30.9,10.5,18.0,2.65,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Urban,Residential,256.57,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Urban,Commercial,328.42,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Urban,Industrial,3915.57,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Urban,Agricultural,87.54,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Rural,Residential,131.69,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Rural,Commercial,393.48,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Rural,Industrial,2051.94,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,9,Monsoon,Rajnandgaon,Rural,Agricultural,332.09,396,30.7,13.5,14.5,2.61,0.839,0.098,0.063
2005,10,Monsoon,Raipur,Urban,Residential,440.97,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Urban,Commercial,522.76,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Urban,Industrial,4574.08,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Urban,Agricultural,44.3,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Rural,Residential,123.45,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Rural,Commercial,73.25,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Rural,Industrial,1415.22,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Raipur,Rural,Agricultural,409.67,1260,28.8,17.6,13.0,2.63,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Urban,Residential,283.01,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Urban,Commercial,748.18,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Urban,Industrial,2080.21,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Urban,Agricultural,108.78,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Rural,Residential,232.16,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Rural,Commercial,367.71,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Rural,Industrial,320.8,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Bilaspur,Rural,Agricultural,413.61,849,30.1,15.8,13.5,2.67,0.843,0.101,0.056
2005,10,Monsoon,Durg,Urban,Residential,308.85,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Urban,Commercial,310.9,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Urban,Industrial,5244.42,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Urban,Agricultural,129.96,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Rural,Residential,254.44,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Rural,Commercial,349.79,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Rural,Industrial,2692.68,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Durg,Rural,Agricultural,91.35,736,29.6,18.2,13.9,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Urban,Residential,375.64,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Urban,Commercial,167.45,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Urban,Industrial,3333.78,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Urban,Agricultural,74.34,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Rural,Residential,176.26,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Rural,Commercial,332.82,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Rural,Industrial,6247.41,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Korba,Rural,Agricultural,220.96,599,31.8,40.3,14.0,2.6,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Urban,Residential,130.09,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Urban,Commercial,492.32,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Urban,Industrial,14459.67,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Urban,Agricultural,53.25,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Rural,Residential,93.71,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Rural,Commercial,360.62,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Rural,Industrial,6201.76,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Raigarh,Rural,Agricultural,125.42,551,31.1,43.5,15.0,2.58,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Urban,Residential,263.12,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Urban,Commercial,757.63,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Urban,Industrial,4751.49,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Urban,Agricultural,92.39,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Rural,Residential,245.9,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Rural,Commercial,130.27,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Rural,Industrial,1941.79,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Surguja,Rural,Agricultural,112.16,487,28.3,12.8,15.6,2.63,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Urban,Residential,98.61,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Urban,Commercial,601.08,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Urban,Industrial,3583.74,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Urban,Agricultural,34.15,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Rural,Residential,92.4,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Rural,Commercial,280.06,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Rural,Industrial,810.87,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Bastar,Rural,Agricultural,391.39,450,28.1,11.3,16.8,2.6,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Urban,Residential,307.72,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Urban,Commercial,442.98,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Urban,Industrial,1947.65,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Urban,Agricultural,63.88,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Rural,Residential,95.72,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Rural,Commercial,164.34,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Rural,Industrial,139.9,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,10,Monsoon,Rajnandgaon,Rural,Agricultural,211.84,391,28.4,13.4,14.7,2.67,0.843,0.101,0.056
2005,11,Winter,Raipur,Urban,Residential,370.01,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Urban,Commercial,619.05,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Urban,Industrial,5208.02,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Urban,Agricultural,24.78,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Rural,Residential,171.07,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Rural,Commercial,361.39,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Rural,Industrial,2213.89,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Raipur,Rural,Agricultural,167.16,1241,24.1,17.2,12.5,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Urban,Residential,171.49,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Urban,Commercial,286.84,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Urban,Industrial,6676.81,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Urban,Agricultural,43.07,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Rural,Residential,298.89,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Rural,Commercial,316.8,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Rural,Industrial,1953.02,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
2005,11,Winter,Bilaspur,Rural,Agricultural,48.6,785,23.6,15.2,13.3,2.67,0.846,0.097,0.057
